4.7544384,4.4454994,
4.5967426,5.4210377,

1.0896716,0.07170868,
2.1387703,0.0692389,
3.1381934,-0.03761649,
4.013447,-0.31750417,
4.726043,-0.7652106,
5.236349,-1.3730016,
5.534019,-1.9976454,
5.5924964,-2.535703,

0.94263583,0.13536549,
1.7870624,-0.0044956207,
2.480015,-0.44529104,
2.9540725,-1.1865401,
3.0676084,-2.125792,
2.7344458,-3.126215,
1.963397,-3.952159,
0.9166357,-4.5374155,

0.91598743,0.0970788,
1.841731,0.01910162,
2.739873,-0.3164146,
3.5378325,-0.9561901,
4.160429,-1.8259053,
4.494294,-2.8514652,
4.5525565,-3.8979545,
4.351436,-4.930147,

1.034008,0.090017796,
2.062481,0.05276084,
3.0050886,-0.16805267,
3.7607458,-0.60348296,
4.346444,-1.2789669,
4.7213883,-2.1826768,
4.8438206,-3.1945186,
4.6817675,-4.2305164,

1.0205073,0.1021719,
2.0082834,0.011146784,
2.9327774,-0.3702898,
3.7308884,-1.0347083,
4.3875437,-1.8785348,
4.8439837,-2.8039825,
5.034915,-3.6466815,
5.008124,-4.401447,

1.1392314,0.11007261,
2.2759798,0.020545244,
3.381234,-0.28166366,
4.365924,-0.83117914,
5.1945753,-1.5976722,
5.816673,-2.5539806,
6.1841593,-3.613653,
6.26709,-4.689931,

1.0673786,0.110919,
1.989335,-0.0073440075,
2.7505524,-0.41689587,
3.281918,-1.1433489,
3.588474,-2.0904644,
3.7167003,-3.1179254,
3.677323,-4.0017376,
3.62594,-4.6991043,

1.0011206,0.13349247,
2.0133557,-0.043652296,
2.8749948,-0.5491643,
3.5225468,-1.3811285,
3.8509295,-2.3906689,
3.8422277,-3.4202428,
3.6073189,-4.39091,
3.1823802,-5.199259,

1.0044435,0.14027405,
1.9912039,-0.060432434,
2.8102877,-0.60809755,
3.3529475,-1.4011021,
3.5118463,-2.348058,
3.2294345,-3.3298829,
2.507924,-4.136923,
1.500894,-4.727933,

0.9966875,0.14583015,
2.0180593,-0.03772664,
2.9427183,-0.66580796,
3.6436982,-1.6682637,
4.0725055,-2.804692,
4.35455,-4.0157533,
4.577687,-5.186223,
4.7703547,-6.1562715,

0.989817,0.119766235,
1.9137938,-0.014341831,
2.743317,-0.5111356,
3.3495705,-1.3126581,
3.7389266,-2.3211873,
3.9483232,-3.437771,
4.006171,-4.576293,
3.9316015,-5.7484107,

0.89008397,0.1216588,
1.7191006,0.0003054142,
2.4630175,-0.42286825,
3.0213106,-1.1768994,
3.283685,-2.1496859,
3.1685803,-3.245512,
2.6913466,-4.2371526,
2.0083795,-5.062482,

0.8549285,0.13680601,
1.7490056,-0.05091691,
2.6602201,-0.66033673,
3.4308412,-1.5304496,
4.090061,-2.482016,
4.6933346,-3.4318013,
5.2990766,-4.334718,
5.8473454,-5.0706396,

0.84589887,0.12841749,
1.5503927,0.42625666,
2.049382,0.92817354,
2.3664098,1.607902,
2.582742,2.4412503,
2.7107165,3.41786,
2.7552557,4.471563,
2.71717,5.5212827,

0.82324,0.079381466,
1.4127316,0.033141136,
1.865121,-0.13374543,
2.168934,-0.38701248,
2.332894,-0.73600197,
2.3902817,-1.1628118,
2.397737,-1.5933518,
2.3896048,-2.0491676,

0.7838649,0.15260363,
1.3921831,0.4558959,
1.807345,0.9665899,
2.0014586,1.6535363,
1.943057,2.4540277,
1.677043,3.208178,
1.3076185,3.8728094,
0.85166276,4.433509,

0.81668824,0.086390495,
1.6169443,-0.025761127,
2.307022,-0.36428905,
2.8466563,-0.9299793,
3.2102056,-1.645308,
3.3800187,-2.4839053,
3.3602495,-3.3471434,
3.1877925,-4.2362556,

0.7658264,0.093719006,
1.556548,-0.06848097,
2.2884088,-0.5289476,
2.8722813,-1.2854922,
3.2836323,-2.204796,
3.560726,-3.1810024,
3.8468056,-4.2022567,
4.1262035,-5.2615256,

0.6837917,0.0630784,
1.2885948,0.16684103,
1.7349951,0.4024744,
2.0503647,0.88401794,
2.3022873,1.6152453,
2.5082326,2.5006804,
2.6950994,3.481131,
2.8493364,4.4710474,

0.7438913,0.06331682,
1.4137197,0.20458746,
2.0104792,0.44708824,
2.5352025,0.79855967,
2.970927,1.2584324,
3.286057,1.7921352,
3.4674983,2.43297,
3.55876,3.1205463,

0.6101168,0.12631226,
1.1584024,0.45889568,
1.7137471,1.0690026,
2.2124891,1.8757601,
2.6421466,2.735569,
2.961648,3.60682,
3.200097,4.4474664,
3.4179037,5.277509,

0.585267,0.11951065,
1.0503483,0.36730242,
1.3524988,0.8124213,
1.4172076,1.46384,
1.2407172,2.2688336,
0.88543653,3.0368629,
0.3992259,3.7514443,
-0.17903596,4.305325,

1.0722603,0.092021465,
1.993208,0.1994214,
2.763971,0.29262257,
3.3368282,0.31775475,
3.7086208,0.19263887,
3.8089828,-0.017497301,
3.7835057,-0.29424715,
3.671914,-0.6260135,

0.6074187,0.11551523,
1.1610676,0.3874979,
1.5716174,0.8803282,
1.7603723,1.5131054,
1.7600038,2.237597,
1.5591267,3.0277276,
1.1968594,3.7960033,
0.71046054,4.4997044,

0.6207218,0.10144758,
1.3431395,-0.0694716,
2.1876633,-0.6525209,
2.976331,-1.4871881,
3.6932104,-2.3015935,
4.4289308,-2.9676287,
5.3398285,-3.483583,
6.349139,-3.8048801,

0.76372623,0.09158516,
1.5091158,-0.031847715,
2.1600544,-0.44217682,
2.6696248,-1.156982,
3.066283,-1.9935057,
3.408983,-2.8578403,
3.7351158,-3.6964486,
3.991099,-4.4659863,

1.0469292,0.07471943,
2.0194385,-0.12202573,
2.8362463,-0.5869341,
3.4572763,-1.2051833,
3.9925368,-1.9522107,
4.527937,-2.729997,
5.024761,-3.3584414,
5.5199423,-3.861684,

0.81238914,0.13902712,
1.5625058,0.5058632,
2.2577963,1.0588369,
2.8737018,1.7719479,
3.3882482,2.604063,
3.8019223,3.5930643,
4.141462,4.661503,
4.4230666,5.744445,

1.0896509,0.11056709,
2.1395442,-0.09712982,
3.0899642,-0.59397006,
3.8960075,-1.2756445,
4.5913525,-2.0473526,
5.150933,-2.841774,
5.607092,-3.6291397,
5.936196,-4.3761463,

0.850278,0.13683367,
1.6199913,0.43028307,
2.3109772,0.8525257,
2.8306165,1.278646,
3.1995769,1.6257391,
3.4535704,1.8485537,
3.6288247,1.9591527,
3.7172441,1.9749746,

0.8516202,0.14776087,
1.5896858,0.50164557,
2.112885,1.0638747,
2.4048712,1.865655,
2.533216,2.8580327,
2.597938,3.950745,
2.6472423,5.1015134,
2.6603806,6.2372174,

1.1287789,0.07757902,
2.1832752,-0.105370045,
3.1347556,-0.5965524,
3.8827872,-1.2967854,
4.3289857,-2.0812783,
4.4838686,-2.8900933,
4.4378095,-3.6909072,
4.3608627,-4.425984,

0.47569096,0.073592186,
0.82781565,0.07565832,
1.1514263,0.0013532639,
1.4714789,-0.14283752,
1.722094,-0.33417773,
1.8903933,-0.46483016,
2.057292,-0.53238726,
2.2002892,-0.5018387,

1.0820848,0.1023159,
1.9539492,0.32379293,
2.611688,0.609828,
3.1305065,1.0352178,
3.5996838,1.559669,
4.010864,2.158296,
4.3294115,2.9105124,
4.594368,3.7384634,

0.8649606,0.07507849,
1.6591482,0.20866394,
2.2572033,0.43371058,
2.643785,0.8475313,
2.8803275,1.3814664,
2.969704,1.9753528,
2.946225,2.6356087,
2.7895062,3.3071837,

0.8516432,0.05763483,
1.67936,0.039450884,
2.3978226,-0.007913113,
3.0388331,-0.00010204315,
3.6134288,0.06777048,
4.0213976,0.107635975,
4.3313084,0.1537981,
4.5558553,0.22054672,

0.8948697,0.11598778,
1.686299,0.3827896,
2.3214736,0.84949684,
2.7574337,1.4713683,
2.99449,2.195939,
3.0309172,2.9567695,
2.88963,3.7294416,
2.599547,4.4399986,

0.6929673,0.12859249,
1.3003322,0.50531435,
1.8508719,1.1357837,
2.3087611,1.9608736,
2.6424203,2.8704128,
2.8844635,3.750598,
3.1250381,4.6201854,
3.3742723,5.4722404,

0.87111497,0.1875763,
1.620345,0.6936884,
2.2575738,1.5276003,
2.783869,2.486189,
3.2249084,3.5091066,
3.6435127,4.441536,
4.1406746,5.323367,
4.763041,6.135782,

0.8806238,0.14511204,
1.6253723,0.5418868,
2.2165842,1.1804442,
2.659456,2.0244274,
2.9695196,2.9986281,
3.1349802,4.0284014,
3.174817,5.087404,
3.1337645,6.145695,

0.8224505,0.1870203,
1.613464,0.7544174,
2.3294349,1.6178722,
2.9852126,2.635189,
3.6135738,3.6656976,
4.2335405,4.671504,
4.8923745,5.651074,
5.60695,6.6157885,

0.66021734,0.09044361,
1.2386959,0.30162716,
1.7558979,0.5703416,
2.2503693,0.7907877,
2.7461586,0.8872323,
3.3018372,0.7901652,
3.8307264,0.5335834,
4.2809224,0.1682539,

0.8441813,0.15156269,
1.6718841,0.54172087,
2.3839312,1.1526327,
2.9666584,1.9364462,
3.420139,2.8410392,
3.7208571,3.8088813,
3.8998175,4.8366094,
4.0151434,5.893959,

0.75315607,0.14438677,
1.4563534,0.49403048,
2.101507,1.074935,
2.6511085,1.833703,
3.045061,2.719707,
3.220717,3.6279745,
3.23119,4.48665,
3.1773179,5.274523,

0.51305705,0.045499325,
0.9650364,0.10208082,
1.3831048,0.13748455,
1.7724239,0.21585608,
2.120694,0.35477495,
2.4653146,0.51411104,
2.849037,0.7112975,
3.2365437,0.90240955,

0.82433456,0.07992363,
1.5299728,0.26738596,
2.1493282,0.5329256,
2.6720793,0.8944516,
3.107872,1.3121452,
3.5039773,1.7370639,
3.8641095,2.2307696,
4.190406,2.7539477,

0.8094016,0.04525709,
1.620638,0.005333662,
2.358548,-0.15233636,
3.0113637,-0.4639454,
3.5395055,-0.9056072,
3.943521,-1.4640925,
4.2764587,-1.9968262,
4.5493016,-2.5173,

0.9539154,0.1335597,
1.8243685,0.5204401,
2.580251,1.1068659,
3.237066,1.8313956,
3.8164072,2.6108503,
4.318108,3.4044213,
4.7375894,4.1854086,
5.0825787,4.9184837,

0.8089925,0.067221165,
1.5114678,0.16137934,
2.1230311,0.2641468,
2.694215,0.34880733,
3.2637067,0.4217124,
3.8414044,0.48649025,
4.390577,0.55727243,
4.8902135,0.6015258,

0.81120604,0.10128403,
1.5558622,0.3343506,
2.245368,0.7252631,
2.869182,1.2485538,
3.3950875,1.8455997,
3.843761,2.520915,
4.2159767,3.2585893,
4.5231376,4.011137,

0.7831255,0.06531572,
1.4956428,0.285182,
2.1359508,0.6711602,
2.723157,1.2734008,
3.283306,2.0565495,
3.7724357,2.9257874,
4.1856437,3.8579335,
4.5359964,4.8071246,

0.66520804,0.051181316,
1.2925081,0.15789127,
1.8807338,0.31021833,
2.4682288,0.48679686,
3.0717092,0.69620705,
3.6730907,0.89736366,
4.227001,1.0629516,
4.6869154,1.1734776,

0.91743135,0.07530975,
1.8085155,0.21734762,
2.6211812,0.41650248,
3.2324865,0.6279254,
3.6761575,0.7968397,
3.9419358,0.87132645,
4.1075435,0.76005244,
4.1445255,0.57798433,

0.90498054,0.118383884,
1.7606301,0.4231429,
2.5231507,0.89860773,
3.173613,1.4970303,
3.738575,2.1853304,
4.253847,2.9115138,
4.721223,3.6356921,
5.161102,4.3608437,

0.85961276,0.081493855,
1.6389629,0.26053476,
2.3549562,0.5002217,
2.9815853,0.79508924,
3.5619626,1.09375,
4.1256456,1.4295459,
4.6730204,1.8097882,
5.1932726,2.2090425,

0.9344386,0.1366911,
1.7134862,0.50989103,
2.3819928,1.1037617,
3.0213816,1.8387566,
3.6618876,2.6418204,
4.2868385,3.482401,
4.888606,4.308435,
5.473967,5.129729,

0.9510041,0.06007433,
1.813869,0.14471912,
2.6177537,0.19061852,
3.2992105,0.19236755,
3.794464,0.17664218,
4.035604,0.15807891,
4.094612,0.17961907,
4.102371,0.20439887,

0.81757873,0.09927559,
1.5646896,0.33671856,
2.248286,0.70656395,
2.9086764,1.189672,
3.52757,1.7561302,
4.1004415,2.4100904,
4.6051865,3.1353655,
5.006996,3.8914533,

0.6805514,0.016861916,
1.2337948,0.016854048,
1.6665142,0.01155901,
1.997605,-0.03525877,
2.2586532,-0.036006212,
2.4773874,-0.086680174,
2.7138746,-0.13013339,
3.0283394,-0.16182184,

1.056072,0.12988758,
2.0395477,0.45789528,
2.946564,0.99031305,
3.703546,1.6772933,
4.270376,2.4715466,
4.617829,3.3286147,
4.793322,4.209765,
4.830752,5.082001,

0.53408533,0.051582813,
1.0467337,0.14139938,
1.574459,0.2924881,
2.086185,0.54409933,
2.584515,0.86901665,
3.084844,1.2460036,
3.5875902,1.6618199,
4.063414,2.109799,

0.8664571,0.10636997,
1.6107037,0.3794346,
2.2588227,0.8315487,
2.7960522,1.4340711,
3.1819496,2.1079793,
3.4186933,2.8372216,
3.5670297,3.5411973,
3.6698802,4.1766715,

0.8834444,0.0710001,
1.7187918,0.29910803,
2.512483,0.65994835,
3.2776217,1.106885,
4.000702,1.6125517,
4.692637,2.2142267,
5.348837,2.866943,
5.9694247,3.557692,

0.6659148,0.093919754,
1.2814378,0.3214574,
1.8818126,0.78511906,
2.3954496,1.4616017,
2.7950294,2.2871003,
3.0575438,3.1843314,
3.230238,4.1642594,
3.3577116,5.162579,

0.96691495,0.089220524,
1.8782964,0.27530003,
2.80172,0.572011,
3.688843,0.9140229,
4.556706,1.2735782,
5.424266,1.6334839,
6.258074,1.9496527,
7.063102,2.1829028,

0.7190976,0.06476879,
1.4132274,0.19751692,
2.0625422,0.44487,
2.7108722,0.8159752,
3.3437684,1.3489428,
3.942491,1.9974627,
4.4725184,2.7346263,
4.9061747,3.540947,

0.7828459,0.08253574,
1.4770312,0.24297571,
2.0768213,0.4731331,
2.635844,0.76803017,
3.1831963,1.1750717,
3.7186127,1.6467052,
4.211084,2.1794844,
4.635104,2.7471051,

0.756377,0.058642864,
1.4487572,0.20671558,
2.1347444,0.45215607,
2.8064485,0.7984438,
3.4404218,1.1785526,
4.032003,1.5789237,
4.5421953,2.015617,
4.9692454,2.467657,

0.7449642,0.091050625,
1.4705315,0.36233902,
2.1431403,0.7548785,
2.7964344,1.2343516,
3.4170702,1.806716,
4.003977,2.4443088,
4.533042,3.1273975,
4.9862885,3.7833924,

0.8176918,0.11445713,
1.571698,0.3523836,
2.2226849,0.73577595,
2.8280532,1.1908975,
3.4432452,1.702785,
4.033696,2.3154745,
4.653054,2.9367943,
5.308427,3.562283,

1.0143472,0.08415365,
1.9821827,0.2753806,
2.8176088,0.5175557,
3.4920177,0.83160496,
4.004637,1.1908937,
4.346979,1.6082997,
4.56374,2.0569043,
4.6871095,2.5589747,

0.826751,0.07090855,
1.5849644,0.22173119,
2.2772138,0.4535761,
2.8691032,0.7491851,
3.3981857,1.0648723,
3.8812704,1.4277196,
4.281284,1.8059711,
4.593112,2.1748695,

0.8343575,0.10313702,
1.662597,0.4015565,
2.4355156,0.8896208,
3.1374364,1.5390196,
3.7680774,2.3020988,
4.3329806,3.1424294,
4.8297772,4.043467,
5.252226,4.930053,

0.9263468,0.064356804,
1.7705771,0.22021627,
2.5442762,0.44640255,
3.307792,0.7468052,
4.035065,1.1389556,
4.7054634,1.6113749,
5.2883267,2.1715302,
5.782775,2.7826872,

0.8612203,0.10216713,
1.597841,0.40782642,
2.2076664,0.92850304,
2.6891632,1.6322508,
3.0685592,2.4530067,
3.3782094,3.3532119,
3.667345,4.2755666,
3.9402382,5.189264,

0.99049854,0.09500456,
1.8651221,0.33938074,
2.6345935,0.74304247,
3.2705135,1.2709088,
3.716713,1.8745451,
3.9941528,2.5238233,
4.146599,3.224505,
4.2082787,3.9190655,

1.0448422,0.10944319,
2.004253,0.42339468,
2.8151255,0.9616523,
3.424068,1.6794572,
3.8405182,2.5120268,
4.0967317,3.452682,
4.277808,4.4446726,
4.422649,5.437569,

0.69116956,0.06184721,
1.3295146,0.23389101,
1.9476457,0.56892824,
2.550372,1.0537567,
3.1453445,1.687109,
3.7155528,2.4261532,
4.2480507,3.2407112,
4.7327127,4.0751257,

0.9091478,0.116650105,
1.7376541,0.44421387,
2.3967392,0.8843565,
2.894031,1.377801,
3.2241025,1.8928313,
3.4302826,2.386231,
3.5454042,2.8711925,
3.5807614,3.353858,

0.75843626,0.06441498,
1.4976864,0.23154879,
2.2084467,0.5207238,
2.863522,0.9289918,
3.440115,1.4017472,
3.917708,1.8936791,
4.3134813,2.4421,
4.65298,2.9968214,

0.6836393,0.09012699,
1.3560396,0.3699112,
1.9805977,0.92131853,
2.5484161,1.6986604,
3.0025742,2.5752277,
3.3234255,3.4656281,
3.603012,4.3464055,
3.9021087,5.1322546,

0.9045643,0.09460592,
1.7168233,0.3250432,
2.3900902,0.67415,
2.9029915,1.1426129,
3.2532458,1.6159024,
3.4522498,2.1055732,
3.6017687,2.5710154,
3.6769853,2.9989667,

1.0153453,0.051682472,
1.9493566,0.11283445,
2.8705988,0.1572218,
3.67376,0.16000319,
4.3264236,0.13930345,
4.8571014,0.03589797,
5.3001285,-0.10283065,
5.624965,-0.25161576,

0.7832532,0.076934814,
1.4880289,0.29389143,
2.12555,0.6929383,
2.6762588,1.2618423,
3.1291347,1.9640169,
3.4712052,2.7587304,
3.702994,3.5949006,
3.8640678,4.4308367,

0.5825864,0.0352211,
1.1507756,-0.0037107468,
1.7006607,-0.12728596,
2.278306,-0.30236506,
2.90402,-0.4640348,
3.5833402,-0.628505,
4.249914,-0.78099895,
4.8842907,-0.93189263,

0.9695692,0.08832598,
1.8302379,0.31707907,
2.541018,0.68411684,
3.1249487,1.1768446,
3.6722746,1.7977195,
4.2098074,2.5200887,
4.7360573,3.2724233,
5.1985745,3.9942517,

0.90046036,0.040733337,
1.7597919,0.04549408,
2.5929031,-0.032846928,
3.3730032,-0.23969173,
4.1122956,-0.5520773,
4.7929034,-0.9677706,
5.3929358,-1.5056362,
5.8305945,-2.124356,

0.7156852,0.0668211,
1.3914216,0.31960678,
2.0331292,0.8217206,
2.5780199,1.5335822,
3.0375094,2.394971,
3.4230459,3.3716316,
3.7572622,4.3998,
4.0446086,5.4193234,

0.8165215,0.06534338,
1.4942063,0.21572495,
2.0631804,0.45358372,
2.505004,0.7401762,
2.8577406,1.0134096,
3.1218252,1.2341881,
3.3419216,1.3735943,
3.447049,1.4580107,

0.928685,0.09448433,
1.7971251,0.3710451,
2.5884151,0.82222366,
3.2513552,1.3712859,
3.7989829,1.9365788,
4.214782,2.4603148,
4.5395546,2.7882757,
4.7857575,2.9777503,

0.76992595,0.010996342,
1.3908905,0.080871105,
1.8716258,0.19505787,
2.284719,0.35116863,
2.6179547,0.542593,
2.9322383,0.7391963,
3.2313259,0.82478714,
3.472911,0.870584,

0.75932515,0.060127735,
1.4675822,0.23007822,
2.1307824,0.53618956,
2.7163165,0.94307375,
3.2014894,1.4194307,
3.585581,1.9221997,
3.8623974,2.4488454,
4.040199,2.9239383,

0.92541224,0.031551838,
1.8224071,0.11708689,
2.6761544,0.24204493,
3.5132365,0.4071493,
4.331104,0.5975666,
5.1492867,0.793025,
5.970318,1.0011177,
6.750463,1.2193074,

0.88975495,0.049164772,
1.7216554,0.2134223,
2.4472206,0.46903467,
3.081096,0.81815624,
3.5963256,1.1949072,
3.9752717,1.4976606,
4.241495,1.7209396,
4.4170594,1.8259354,

0.794623,0.065255165,
1.5829216,0.22080612,
2.3208013,0.4718914,
3.0221498,0.7989435,
3.6857803,1.1961975,
4.3090725,1.6589589,
4.8774095,2.1884456,
5.364676,2.7563758,

0.83552,0.06829548,
1.6475211,0.20716381,
2.3825643,0.40127563,
2.9965377,0.58844614,
3.4903011,0.78865147,
3.9359756,0.9508114,
4.3359456,1.095715,
4.6909423,1.2029037,

0.968061,0.096230984,
1.8364532,0.3659072,
2.586388,0.86228466,
3.1888864,1.5852594,
3.5759192,2.4078665,
3.7224154,3.2628937,
3.6909914,4.0843945,
3.491034,4.7908263,

0.94733286,0.041162014,
1.9014257,-0.03529477,
2.8214984,-0.28006554,
3.6429062,-0.68625474,
4.2536116,-1.2173259,
4.6502643,-1.8661983,
4.814372,-2.6468318,
4.752905,-3.5173533,

1.0333229,0.071372986,
1.9902133,0.24550152,
2.7863681,0.5273242,
3.3916264,0.9160218,
3.8794136,1.3689485,
4.20225,1.7913809,
4.2938495,2.172505,
4.1971,2.5550785,

0.7313124,0.067106724,
1.4362301,0.35052586,
2.129509,0.87996817,
2.774847,1.58712,
3.38239,2.3664908,
3.9688346,3.2118678,
4.5302696,4.0626216,
5.0401745,4.879867,

0.83025753,0.09230518,
1.6401099,0.41422272,
2.4644256,0.9912882,
3.244514,1.7182851,
3.9780598,2.5126853,
4.702004,3.3327332,
5.4529624,4.130761,
6.2215075,4.8703475,

0.95844656,0.10663891,
1.8823774,0.5205536,
2.742748,1.2153945,
3.4896457,2.104188,
4.1217365,3.104056,
4.6713724,4.131735,
5.1425757,5.1507697,
5.561589,6.0631423,

0.96995795,0.07496691,
1.9053473,0.27831793,
2.7516012,0.60686016,
3.529969,1.0556569,
4.258423,1.6289492,
4.926679,2.2902498,
5.518857,3.0147085,
6.006382,3.7368526,

0.87541074,0.10513592,
1.7298446,0.4557433,
2.516015,1.0692267,
3.1742537,1.8786392,
3.7114224,2.7974963,
4.1187496,3.7691355,
4.4187403,4.7171793,
4.6234884,5.5231266,

0.8910612,0.10833502,
1.7737892,0.47496748,
2.659324,1.1053429,
3.5225246,1.906909,
4.3740845,2.779416,
5.218504,3.6530337,
6.056019,4.5308337,
6.8882675,5.3714523,

0.9476319,0.051514626,
1.8670425,0.218966,
2.8058574,0.5326023,
3.6986244,1.0199409,
4.5708303,1.6099358,
5.424291,2.2532687,
6.217896,2.9674182,
6.8001566,3.7402616,

0.96134603,0.10319853,
1.9542818,0.4249115,
2.885031,0.8909106,
3.7074919,1.4051838,
4.3962345,1.9080329,
4.952201,2.3500748,
5.384913,2.7494888,
5.7651005,3.0180936,

0.918103,0.06736851,
1.7918273,0.23741007,
2.6564395,0.43256617,
3.4223192,0.59350395,
4.092446,0.6796665,
4.678681,0.6839652,
5.179698,0.57481956,
5.5273905,0.35159612,

0.915508,0.070017815,
1.8375444,0.2624812,
2.7217336,0.5774708,
3.5581508,1.0092702,
4.357934,1.5464802,
5.1163316,2.1716146,
5.790902,2.8558307,
6.3252997,3.5386958,

0.80109966,0.052170753,
1.5837194,0.21905804,
2.3582053,0.50460386,
3.0850372,0.92208576,
3.743439,1.454751,
4.3329735,2.0678978,
4.823802,2.7835007,
5.2413096,3.555025,

1.0857661,0.09388542,
2.110336,0.38816023,
3.0390303,0.84483576,
3.8415382,1.4284654,
4.4677577,2.0944405,
4.88512,2.8190708,
5.125083,3.6006608,
5.2200446,4.387123,

0.94701207,0.07008362,
1.8873594,0.29050636,
2.7709105,0.6642189,
3.5294335,1.1733689,
4.1484795,1.7902923,
4.627696,2.4577298,
4.9799666,3.146328,
5.23935,3.7963548,

1.0479702,0.08282852,
2.120757,0.31780624,
3.2034383,0.65520096,
4.2594194,1.0198994,
5.2710958,1.3260093,
6.1624336,1.5307169,
6.828574,1.707263,
7.2521405,1.8250384,

0.99258596,0.07958698,
1.9214127,0.30464983,
2.765206,0.7247639,
3.4769106,1.331295,
4.0518227,2.079718,
4.463519,2.9125295,
4.7225304,3.758894,
4.8424845,4.5274925,

1.0317645,0.12501335,
2.1200802,0.55232,
3.1438365,1.2629256,
4.032161,2.0860934,
4.8147464,3.028749,
5.5501294,4.0316463,
6.2838273,5.14196,
6.963635,6.225273,

0.87898165,0.099123,
1.7039505,0.4115057,
2.4643762,1.0015802,
3.1118453,1.8197112,
3.6435347,2.767519,
4.056704,3.7721338,
4.333825,4.811926,
4.444552,5.7213306,

0.9939436,0.066516876,
2.0517719,0.21653128,
3.0392241,0.3525262,
3.909247,0.43941593,
4.6591077,0.4538188,
5.368581,0.42056632,
6.060462,0.3338461,
6.698433,0.23075151,

1.0915436,0.1425767,
2.122308,0.5746355,
3.0418859,1.2468944,
3.8543108,2.0650754,
4.5530796,2.9933095,
5.0975866,3.912858,
5.4401455,4.795999,
5.631288,5.575765,

0.9246022,0.07151842,
1.8347149,0.26063108,
2.6277802,0.50857925,
3.312937,0.81299496,
3.9079983,1.1159954,
4.3658195,1.4309125,
4.762741,1.7732172,
5.0976825,2.0991235,

0.9644818,0.118272305,
1.8896728,0.46502638,
2.7412198,1.0283628,
3.4832182,1.742075,
4.1009374,2.5475578,
4.610177,3.3949928,
5.0449696,4.264414,
5.4081135,5.0702553,

0.75765395,0.06363773,
1.4879214,0.24754858,
2.1402774,0.49177456,
2.7307148,0.7699146,
3.2936172,1.1025953,
3.8134863,1.4818263,
4.2495966,1.8808861,
4.562578,2.2690616,

0.78168046,0.081673145,
1.5637629,0.36911774,
2.3204143,0.9273591,
2.9889905,1.6906538,
3.6042593,2.604519,
4.1690025,3.6093001,
4.6798434,4.662584,
5.124189,5.689122,

1.1554191,0.10768795,
2.2998137,0.48005438,
3.319259,1.0663929,
4.149291,1.783906,
4.6682553,2.5608478,
4.867402,3.3137417,
4.8798833,4.0060167,
4.7525215,4.5996103,

0.9260001,0.07758188,
1.8506242,0.3171749,
2.7831647,0.7331147,
3.7056053,1.32125,
4.557046,2.0367723,
5.2961864,2.810542,
5.8946195,3.656704,
6.369583,4.4871373,

1.1305091,0.08733034,
2.2403674,0.32966375,
3.2728264,0.6592517,
4.198447,1.0063639,
4.9627557,1.3279009,
5.49081,1.6186662,
5.9114714,1.8554645,
6.234983,2.0594912,

0.9709716,0.09602928,
1.9216286,0.39553976,
2.8227198,0.8811412,
3.64076,1.4933267,
4.3448377,2.1597161,
4.9392514,2.8147988,
5.44579,3.4783726,
5.8636737,4.1250434,

1.0111771,0.0932951,
1.9731774,0.34243727,
2.812001,0.68177223,
3.4755976,1.0025988,
3.9591198,1.2506232,
4.3280883,1.4060464,
4.6079555,1.6131859,
4.7912564,1.7969656,

0.96043897,0.08922005,
1.8189409,0.33413887,
2.5182607,0.74576426,
3.0853262,1.3311224,
3.6313863,2.0473647,
4.077576,2.8216114,
4.3899474,3.6059332,
4.601,4.399849,

0.78682005,0.04833269,
1.5531292,0.21365929,
2.3068817,0.51518154,
3.0025957,0.96894264,
3.6169238,1.5849319,
4.14094,2.3260899,
4.5599365,3.1653094,
4.8866773,4.0258813,

0.9475845,0.123692036,
1.8920017,0.5054121,
2.8185627,1.1320362,
3.6807065,1.8935652,
4.4964433,2.7198157,
5.3050084,3.5443602,
6.0941486,4.2929792,
6.7887735,4.856747,

0.7885443,0.10266018,
1.5140204,0.41570282,
2.1435947,0.9637394,
2.6401162,1.6842523,
2.9607027,2.5251698,
3.0910966,3.4094405,
3.0484166,4.3030663,
2.8342488,5.1230354,

0.8508191,0.04774475,
1.705685,0.15404272,
2.5118358,0.2746644,
3.281421,0.42856407,
4.0371637,0.65639114,
4.780403,0.93369436,
5.485469,1.2544627,
6.1156597,1.5792742,

1.0230396,0.12730503,
1.9086648,0.50560427,
2.60931,1.0892668,
3.0903912,1.8714056,
3.3308673,2.8179517,
3.303116,3.7914963,
3.0039628,4.682962,
2.501394,5.4091253,

0.93936914,0.08018541,
1.8249235,0.37379122,
2.6198726,0.8947444,
3.2967217,1.6189251,
3.8662162,2.4915013,
4.3187966,3.4446926,
4.6404366,4.432993,
4.8543315,5.397706,

0.89713484,0.09793186,
1.7461426,0.42533827,
2.5107133,0.96034765,
3.1215944,1.679441,
3.5771687,2.4960551,
3.8692274,3.3676782,
4.054846,4.2636685,
4.1671333,5.1368403,

0.8060589,0.044211864,
1.560625,0.18420029,
2.2979577,0.39961672,
2.9453642,0.6823158,
3.472077,0.95973635,
